JL5-1	JL5-2	JL5-3	JL12-1	JL12-2	JL12-3	MADV1	MADV2	MADV3	MADC1	MADC2	MADC3	808-1	808-2	808-3	MD1-1	MD1-2	MD1-3	MD5-1	MD5-2	MD5-3
ENST00000368964	3.524	0	1.144	0	0	2.376	5.602	4.704	3.495	0	0	6.857	0	1.15	0	0	1.162	0	2.355	1.993	0
ENST00000423081	7.09	0	6.121	5.139	2.41	11.085	1.204	4.68	13.818	0	2.854	1.964	4.261	1.313	10.67	0	2.581	0	1.369	1.206	5.439
ENST00000481219	8.209	33.749	12.671	6.244	10.269	38.735	13.566	29.466	22.361	12.335	38.411	32.381	8.199	13.53	23.058	18.547	26.083	62.673	31.332	29.368	23.775
ENST00000497314	76.401	92.175	55.684	90.681	116.025	150.989	86.591	166.893	97.547	144.379	122.265	56.969	119.57	97.858	111.788	62.071	75.396	60.558	159.243	110.216	132.966
ENST00000528749	8	17.121	9.015	11.909	4.025	31.08	13.001	25.164	11.092	13.292	7.067	14.045	9.491	12.007	15.078	14.091	14.163	10.01	22.236	13.144	17.075
ENST00000533529	19.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000319004	3044.898	4226.12	5324.192	2320.522	3895.983	4245.709	5494.733	6738.476	5610.281	4392.512	4779.586	7140.76	3953.449	3550.99	4551.503	4869.663	5543.493	5763.331	3898.376	4271.878	4782.246
ENST00000576778	173.419	106.992	117.756	113.989	111.51	91.903	130.538	239.858	102.247	165.048	128.416	100.806	107.912	116.379	128.795	45.7	47.487	91.083	90.715	60.168	76.163
ENST00000437269	0	16.303	2.321	0	0	0	0	1.997	2.071	7.061	0	3.676	0	0	0	0	5.155	0	0	0	0
ENST00000573482	41.156	132.493	151.89	44.581	56.64	65.468	80.073	216.3	261.421	75.372	205.628	292.864	34.681	196.029	90.357	102.218	83.069	88.183	127.435	74.545	101.759
ENST00000570364	0	0	8.357	0	13.407	3.317	0	0	0	0	11.639	0	2.195	0	4.017	4.131	16.051	11.201	9.069	0	0
ENST00000576383	0	0	69.467	0	0	20.622	0	0	0	0	0	0	0	0	0	74.535	0	0	0	8.564	0
ENST00000574958	1	2.018	7.086	0	5.643	2.054	2.055	3.611	11.683	4.007	5.045	11.964	0	7.024	8.159	0	4.025	2	0	3.646	4.423
ENST00000488325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.98	0	0
ENST00000438763	0	0	0	0	0	0	34.105	62.852	47.515	14.268	55.776	32.836	0	0	0	12	6.987	0	0	0	31.081
ENST00000648009	0	0	1.369	0	0	9.379	0	0	0	0	0	0	0	0	0	0	0	0	0	6.151	0
ENST00000475235	0	0.976	0	0	3.158	0	3.828	18.224	11.951	5.698	17.195	1.251	0	0	0	0	0	0	13.839	1.4	5.257
ENST00000624081	0	0	0	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000614908	8.184	8.202	7.619	4.754	11.62	20.184	10.877	5.863	6.761	10.645	16.516	12.503	4.514	4.95	12.691	39.403	30.489	32.762	7.947	24.38	7.342
ENST00000316157	7476.311	7293.429	5873.24	6677.641	7367.655	5928.89	7285.074	9200.839	6845.719	7099.126	7505.76	6097.376	6865.576	7423.952	7142.074	5657.519	5751.658	5589.155	6794.095	5160.441	7370.306
ENST00000609318	271.483	150.402	74.6	238.6	59.849	112.179	85.269	128.068	52.788	95.751	92.207	51.502	56.908	64.944	80.812	60.963	57.342	56.301	145.718	71.664	124.419
ENST00000448368	140.047	83.384	165.917	84.542	96.383	64.44	92.585	125.136	78.251	78.108	129.766	99.455	132.888	132.962	158.958	96.779	98.416	87.929	97.772	40.379	117.963
ENST00000440895	21.713	16.614	8.852	15.128	13.082	5.375	9.143	12.503	14.026	14.624	3.901	7.498	6.678	16.142	8.402	8.747	1.386	4.076	4.853	11.553	8.325
ENST00000469487	8.035	17.097	3.001	13.032	6.026	7.038	5.005	5.017	2	4.013	12.039	12.048	3.003	4.004	4.013	8	2.987	3.004	5.006	2.001	5.006
ENST00000476529	15.58	24.697	14.864	6.351	18.917	42.742	14.291	40.368	32.973	11.469	17.283	37.866	15.907	11.544	24.72	2.666	30.711	27.329	10.205	22.981	13.764
ENST00000406525	0	4.175	1.423	0	0	0	0	1.42	0	0	1.593	0	0	0	0	0	3.673	1.392	0	0	0
ENST00000481118	0	0	3.181	0	0	0	1.26	0	0	0	0	0	1.003	0	0	4.636	1.428	0	0	0	0
ENST00000412411	1.205	0	0	1.175	0	0	0	0	0	0	0	0	0	0	1.111	0	0	0	0	0	0
ENST00000612396	1163.298	1102.183	1045.005	965.516	1130.779	899.542	1144.267	1315.482	1227.22	912.693	1173.798	1106.342	854.332	1185.995	980.826	1059.409	1104.576	861.1	1054.155	665.925	1103.15
ENST00000258412	3792.935	2818.904	1630.379	2913.332	1967.113	1833.877	2047.357	3816.846	2952.174	1795.486	2735.152	2302.667	1947.264	1729.345	964.22	1863.239	1935.328	2152.692	1539.777	1298.2	1527.33
ENST00000465082	0	0	9.059	0	12.801	0	2.279	2.278	19.224	9.656	2.291	0	0	5.7	0	0	0	9.424	2.34	2.303	2.298
ENST00000444881	0	0	0	0	0	0	0	0	2.623	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000445635	710.429	542.437	339.61	650.123	389.995	487.147	208.668	722.729	960.944	0	739.291	533.648	249.074	347.012	219.217	266.825	350.969	548.337	419.022	226.756	318.061
ENST00000437694	0	2.015	0	0	0	0	2.063	0	0	0	0	0	0	0	2.318	0	0	0	0	0	0
ENST00000439306	0	0	0	0	0	0	0	2.298	0	0	0	0	0	0	0	1.103	0	1.105	0	0	0
ENST00000492966	0	1.095	0	0	0	0	2.21	3.414	1.331	1.051	0	0	1.066	3.198	0	0	0	0	0	1.06	0
ENST00000429501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000466012	1.007	5.156	0	1.008	0	0	0	5.113	2.025	0	2.043	0	0	0	0	1.007	1.011	3.049	0	0	0
ENST00000425694	0	0	0	0	0	0	0	1.322	0	1.22	0	0	0	0	0	0	0	0	0	0	0
ENST00000476429	1.003	0	2.007	0	0	0	1.007	0	2	0	0	0	1.002	0	3.006	0	0	0	0	0	1.864
ENST00000495113	129.052	90.193	89.294	105.191	64.446	91.279	49.609	210.826	154.228	46.602	104.094	57.165	60.049	73.761	51.898	49.974	80.125	84.038	57.323	63.635	67.608
ENST00000418569	2.285	4.822	2.397	0	1.143	1.122	2.407	7.198	1.153	0	1.114	1.117	1.12	0	0	3.502	3.615	9.432	0	2.36	0
ENST00000440422	6.399	6.265	6.769	8.411	8.51	1.32	7.716	5.053	12.011	1.081	18.222	9.289	7.434	9.831	4.304	6.376	12.393	6.436	5.341	2.109	4.278
ENST00000444183	0	0	1.081	1.038	0	0	0	2.196	0	1.095	1.062	1.044	0	0	0	2.159	1.069	5.543	0	0	0
ENST00000453776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000444000	0	0	1.693	0	0	0	7.783	0	0	0	0	0	0	1.154	0	0	0	0	0	0	0
ENST00000453281	4.192	0	1.19	0	0	3.936	1.34	4.504	0	1.085	0	0	0	0	1.037	0	1.388	0	1.032	0	0
ENST00000451181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000434015	0	2.162	0	0	0	0	0	2.041	0	0	0	1.161	0	0	0	0	1.104	1.019	0	0	1.009
ENST00000413976	0	0	3.146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000420341	0	0	0	1	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0
ENST00000396809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01	0	0	0	0	0	0
ENST00000366425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000600766	0	0	0	1	0	0	0	0	0	0	1	1	1	14	12	834.683	1045.031	1571.161	1	5	5
ENST00000483208	5.131	4.482	16.597	0	13.963	0	0	36.161	0	0	0	7.016	0	12.713	4.084	7.239	2.912	0	4.174	0	0
ENST00000549793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.084
ENST00000466369	1.763	0	0	0	0	0	0	6.21	2.885	1.566	0	8.438	0	2.24	0	8.286	0	2.523	0	1.644	0
ENST00000495723	0	21.445	0	4.781	11.054	27.412	51.726	53.393	40.506	21.593	37.971	22.397	13.047	27.27	25.104	46.265	41.113	34.578	19.405	18.827	3.937
ENST00000399837	0	0	14.427	33.287	45.06	38.13	0	0	0	0	157.034	0	12.225	55.336	27.738	28.674	0	51.555	93.627	11.205	0
ENST00000399839	0	0	0	0	0	0	0	0	5.495	0	0	7.796	0	0	0	0	0	28.436	0	0	0
ENST00000330232	2960.01	2627.074	2265.274	2166.408	2809.027	2601.48	4140.514	5465.671	4323.933	3950.414	5288.326	3707.436	4554.109	5557.098	3598.197	2710.583	3817.06	3316.23	4228.709	3509.527	3544.976
ENST00000262607	3.159	0	0	0	4.817	0	0	0	6.345	0	0	0	0	27.467	20.241	0	19.595	0	0	0	0
ENST00000648668	0	0	0	0	0	0	0	41.759	0	0	18.047	0	60.445	0	0	37.144	12.331	0	0	0	38.287
ENST00000648061	635.511	539.967	205.851	1065.239	0	713.395	612.408	1468.864	1194.535	987.588	1604.52	513.3	1797.915	536.352	898.62	425.279	575.774	533.731	894.626	602.331	1057.638
ENST00000449907	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01	0	0	0	0	0	0	0
ENST00000649540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000649915	3.432	5.459	11.997	3.312	7.648	15.695	5.498	24.091	19.928	5.459	28.116	17.326	16.388	12.565	13.544	4.651	26.995	8.901	21.209	13.054	9.861
ENST00000469063	7.119	3.078	5.079	6.079	13.129	6.049	5.044	10.132	10.228	13.239	22.49	5.129	9.225	14.277	16.154	6.027	8.128	3.053	9.202	9.112	20.361
ENST00000480276	1.006	2.024	3.009	4.04	1.002	2.025	1.013	9.355	10.084	4.005	3.067	5.043	4.059	3.022	8.125	4.141	1.008	1.004	10.129	3.029	4.605
ENST00000650635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000648343	0	1	1	0	0	0	0	2	0	0	1	0	1	0	2	1	2	0	0	1	0
ENST00000543038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000441548	0	0	1	0	0	0	0	0	1	0	0	0	0	1.955	0	0	1	1.543	1	0	1
ENST00000649310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000649746	5	0	1	0	1	1	0	0	3	0	2	1.349	2	1	0	0	0	2.8	0	1	1
ENST00000610390	32.431	30.408	27.086	0	0	0	126.036	134.377	113.382	76.66	0	122.4	44.828	0	0	0	37.63	0	0	74.265	104.027
ENST00000455843	113.879	157.264	202.321	91.509	71.092	153.639	74.61	270.235	125.48	180.453	116.615	86.652	176.913	112.446	148.101	104.425	153.417	109.912	133.542	256.998	160.501
ENST00000431044	115.973	145.25	195.017	167.737	129.286	199.402	59.674	187.855	181.473	384.14	29.729	73.153	410.289	318.923	259.024	377.319	463.533	544.663	283.988	352.908	424.063
ENST00000481560	0	0	0	0	0	0	0	0	0	1.067	0	3.28	0	0	0	1.285	0	1.013	4.101	0	1.666
ENST00000371328	12	16	6	20.029	4	13	4	11	3	8.982	6	11.914	5	5	11	4.743	1	0	0	6	3.366
ENST00000633499	1.511	10.241	2.218	3.983	3.16	9.184	5.254	8.216	4.958	3.329	5.707	6.401	2.374	2.211	0	4.808	1.02	0	2.162	3.301	4.43
ENST00000632741	6.461	13	10.919	18.151	10.359	18.806	45.067	109.485	121.265	84.885	208.439	45.35	33.889	37.648	8.615	28.653	27.335	7.561	73.006	81.835	64.646
ENST00000621609	19.465	22.733	0	20.199	42.309	11.375	14.797	36.937	15.648	11.597	26.352	14.004	12.732	22.608	9.196	25.597	8.53	14.261	8.056	18.358	24.282
ENST00000631741	4.037	0	5.42	3.513	8.47	0	30.825	92.378	85.286	28.606	102.447	35.052	36.198	24.186	16.229	10.102	15.442	6.658	48.863	44.973	35.711
ENST00000243913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000617620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000354891	35.501	0	17.57	0	33	15.023	23.305	0	0	0	0	17.831	14.735	62.217	64.516	21.634	24.954	114.078	42.391	0	65.85
ENST00000322350	20.499	27.204	12.43	14.688	0	3.977	3.695	47.925	48	98	55	8.172	97.02	27.783	76.899	88.503	105.972	63.922	73.609	91.564	99.719
ENST00000504709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000336740	0	0	0	0	0	0	0	0	0	0	0	0	67.534	0	0	0	0	0	0	35.436	0
ENST00000397202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000508868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000397210	0	4.796	0	4.312	0	0	0	1.967	0	0	0	0	27.711	0	0	38.863	18.074	0	0	0	5.432
ENST00000506135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000508131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000514476	0	0	0	0	0	0	0	5.108	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000513131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.585	0	0	0	0	0	0
ENST00000273857	0	2.888	0	3.834	10.71	20.978	10.282	49.089	15.238	3.949	0	7.107	0	0	0	8.089	13.031	15	0	0	2.31
ENST00000508498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.716	0	0	0	0	3.69
ENST00000502252	1.655	0	0	0	0	0	0	4.221	0	0	0	0	0	5.315	0	0	0	0	3	0	0
ENST00000505909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000515827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000505754	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2
ENST00000504584	17.197	8.879	8	0	13.29	11.596	18.608	0	0	12.055	8.775	9.093	6.872	15.685	4	11.873	16.3	0	0	5	0
ENST00000503821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000502726	1.147	1.232	0	1.166	0	2.426	1.11	7.69	1.203	0	1.225	4.8	1.128	0	0	2.322	2.194	0	0	0	0
ENST00000510974	0	0	0	0	0	0	0	0	1.558	0.996	0	0	0	0	0	0	0	0	0	0	0
ENST00000610355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000380470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000344384	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENST00000480796	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000485437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000166345	5809.527	7181.644	6290.398	5014.838	6558.014	6432.364	7573.964	9254.266	7195.644	6566.98	5536.679	7187.647	6678.881	5806.942	7060.641	6336.233	5652.923	7430.634	5759.641	5796.29	7029.459
ENST00000512024	33.026	22.979	45.072	4.148	19.822	11.928	56.835	214.195	65.902	57.527	75.675	183.234	8.452	1.848	25.762	32.358	16.299	28.404	23.403	20.659	26.587
ENST00000508456	4.424	1.013	2.026	0	1.01	3.053	2.02	7.159	4.105	5.854	3.012	4.978	8.074	6.244	6.142	5.155	5.143	6.107	3.064	4.856	9.864
ENST00000513435	0	0	0	2.668	0	0	0	2.816	2.897	4.944	0	0	5.693	0	0	0	14.344	6.669	0	2.447	10.21
ENST00000510412	7.069	4.067	12.322	7.069	10.102	12.845	7.878	10.38	4.275	9.112	14.138	9.076	5.055	8.936	7.071	10.049	14.285	11.169	7.854	4.487	6.591
ENST00000509210	1.252	2.029	0	1.01	0	0	0	6.134	3.066	0	0	3.027	0	1.03	1.011	0	0	3.059	2.011	0	2.044
ENST00000508430	4.051	5.061	3.232	4.094	2.056	3.477	16.147	17.571	10.725	6.146	3.048	5.121	5.182	9.173	4.703	6.192	6.107	3.038	4.7	6.047	3.043
ENST00000258963	316.704	376.499	360.292	422.763	406.527	439.489	428.907	630.615	544.432	456.377	685.97	514.613	405.632	512.425	612.44	803.096	711.068	393.647	608.632	433.185	444.563
ENST00000584396	721.143	720.104	1190.625	591.559	511.738	637.57	487.003	1405.915	1145.01	292.311	1177.364	1228.136	238.13	896.736	493.166	428.707	832.757	528.586	501.513	365.544	312.618
ENST00000581208	3681.485	3697.164	3559.874	2521.914	3534.865	3648.494	3871.415	5686.459	4248.544	3386.676	4647.521	3426.897	3548.045	4626.906	3382.988	3294.044	3882.932	3204.414	4287.196	2953.234	3831.719
ENST00000583932	0	0	7.289	1.274	1.285	2.843	9.707	8.733	5.972	5.868	7.433	4.447	4.485	1.436	1.337	3.08	16.58	6.05	1.284	4.428	4.346
ENST00000393721	0	0	0	162.458	7.135	0	0	0	0	0	0	0	23.764	0	0	18.79	6.345	0	0	0	18.399
ENST00000370028	6.718	60.11	190.664	0	171.867	173.307	225.89	78.346	84.818	65.172	124.479	151.914	96.458	70.761	78.899	37.994	137.64	206.723	146.35	54.734	75.749
ENST00000420383	3.467	8.34	4.49	23.41	0	3.634	4.699	0	0	0	0	3.405	14.921	0	0	0	0	4.641	0	0	4.044
ENST00000350060	2708.568	2492.188	1798.608	2244.884	3135.594	2892.775	2992.112	3357.247	2408.262	2160.235	1996.463	2441.645	1612.895	2069.518	1778.342	1903.546	1789.424	2099.845	1899.358	1701.631	1949.65
ENST00000494397	87.027	248.542	270.243	123.415	338.837	347.451	311.032	349.446	315.158	451.974	159.525	330.553	192.656	257.518	188.008	225.908	260.514	236.505	239.452	312.386	228.195
ENST00000466928	17.634	80.046	67.806	104.086	61.117	57.488	68.094	54.304	86.756	106.335	73.759	30.163	121.71	84.374	10.679	33.951	25.058	34.162	27.262	0	95.22
ENST00000370016	0	0	53.425	6.27	0	0	8.62	6.807	0	0	7.209	5.806	0	0	0	0	0	0	6.611	0	0
ENST00000470209	0	0	0	0	37.381	4.708	32.35	19.63	27.204	10.462	18.742	7.568	12.906	30.368	9.455	0	5.874	0	0	0	18.264
ENST00000494302	8.471	9.988	22.811	5.225	0	24.894	7.249	80.715	0	21.621	0	10.381	0	0	0	5.711	0	10.565	30.353	8.869	0
ENST00000404127	458.918	302.145	307.736	278.938	339.481	329.272	379.975	525.945	439.952	320.009	307.57	414.644	296.467	298.134	214.437	278.446	344.296	344.488	330.118	210.301	230.295
ENST00000454164	2.358	0	3.459	3.973	1.7	3.753	15.769	6.351	23.659	5.808	5.489	5.639	7.857	8.708	4.18	3.513	2.188	6.792	4.352	3.05	10.719
ENST00000467421	149.951	165.661	86.275	196.132	193.351	148.003	90.631	199.598	161.055	144.783	177.619	168.383	131.991	150.93	101.892	62.782	97.344	85.991	151.106	62.316	132.014
ENST00000442172	5.403	8.312	6.464	0	13.744	6.849	10.874	14.767	1.891	0	6.46	6.771	4.96	10.011	6.517	4.333	1.958	4.086	0	1.975	0
ENST00000461739	13.954	15.642	28.764	20.334	32.01	17.696	19.946	31.437	30.396	26.249	21.883	32.096	21.233	20.158	14.395	14.475	9.504	9.529	22.186	16.804	19.312
ENST00000494813	0	0	0	11.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000422918	14.112	5.336	0	19.048	6.795	1.841	19.554	4.396	6.629	6.192	4.027	10.222	0	1.823	1.716	2.094	0	0	0	2.69	0
ENST00000463905	34.129	14.059	4	16	14.094	20.043	10.069	39.1	26.443	7.032	2	14	20.356	40	2	10.302	3.963	4.018	8.076	7.235	10
ENST00000461052	15.538	2.03	0	8.9	0	0	1.997	2.394	16.141	2.044	2.505	0	0	18.577	5.16	7.848	5.98	2	9.698	2.099	0
ENST00000418750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000488269	0	7.439	10.48	0	0	0	0	2.145	5.179	10.133	11.825	14.196	4.831	0	7.454	7.312	0	0	0	1.951	0
ENST00000460782	1.033	7.449	3.084	1.015	8.44	3.215	9.355	8.409	1.042	4.057	0	2.128	1.04	4.315	0	0	0	0	2.027	1.064	2.163
ENST00000442262	8.639	0	0	0	0	6.348	0	0	4.745	9.231	4.778	0	7.915	6.198	8.607	0	0	0	13.748	10.896	5.155
ENST00000422091	16.728	2.508	4.69	0	9.766	4.339	5.369	6.105	6.75	0	2.442	4.517	0	10.325	4.971	5.483	3.089	2.053	0	0	2.814
ENST00000470979	0	0	0	0	0	0	0	0	0	0	1.088	0	0	0	0	0	0	0	0	0	0
ENST00000331090	0	7	0	0	5	10	2	6	0	0	2	3	0	0	2	1	0	0	0	0	0
ENST00000560581	2	0	2	1	0	0	0	0	4	4	0	0	3	0	0	0	0	0	0	0	2
ENST00000225983	949.734	744.63	495.371	963.423	560.822	942.42	520.542	1080.59	742.548	763.782	1197.35	569.739	1270.354	1173.292	672.754	641.986	973.044	704.936	861.759	773.905	1129.717
ENST00000336057	191.054	247.952	153.962	200.695	111.697	189.202	157.967	227.526	192.268	257.233	255.913	169.468	221.017	152.07	195.047	221.424	207.831	160.103	220.578	139.948	134.42
ENST00000586802	7396.28	5251.881	3367.602	6007.687	4595.939	6388.102	3739.514	6515.986	4624.216	5362.78	6576.305	3980.551	5836.592	5044.477	4328.572	4214.708	4585.646	3797.508	4368.851	3740.708	4949.535
ENST00000586339	1.03	0	2.083	1.978	2.953	3.132	0	1.035	3.201	3.127	0	1.02	5.228	1.588	2.09	3.101	3.145	1.025	0	4.08	4.257
ENST00000592385	85.059	115.241	118.734	72.261	165.765	54.321	55.341	109.559	65.992	98.145	102.922	88.616	100.298	196.863	135.329	109.803	109.953	76.788	98.43	65.331	66.808
ENST00000593013	0	11.018	8.517	0	0	20.635	4.533	0	4.045	3.8	0	0	0	0	3.994	0	3.871	0	0	0	22.85
ENST00000588419	218.508	88.897	136.094	161.142	199.805	107.763	93.216	212.004	129.185	35.232	263.158	131.661	127.791	143.668	96.631	140.72	164.06	68.102	176.691	120.454	158.151
ENST00000588261	10.215	13.716	17.839	4.318	20.141	0	7.03	15.161	9.15	3.015	10.637	2.761	4.638	9.392	3.68	3.022	6.866	6.64	10.155	0	12.06
ENST00000587776	0	6.942	6.752	2.004	1.759	7.85	1.383	6.488	5.32	3.209	17.663	6.588	1.529	1.608	1.579	0	0	11.235	1.455	10.551	1.98
ENST00000588703	2.11	8.104	2.043	5.052	9.26	3.028	0	5.047	7.249	2.015	4.557	0	4.054	3.522	3.1	0	6.155	1.038	1.006	3	2.027
ENST00000591714	5	4.001	12.004	11	13.001	12	15.123	13.008	14.009	5	11	8	4	5.003	10.026	15.007	9.001	12.005	1	3	7.002
ENST00000587135	2.054	6.024	5	4.102	2	3.783	9	7.177	2.064	3	4	3	4.001	2.046	5	0	10	4	2	3	7
ENST00000652259	413.388	0	559.11	262.792	585.039	363.327	27.394	43.452	0	0	0	24.259	100.085	0	0	0	0	0	87.732	263.336	286.722
ENST00000374897	0	0	0	0	0	0	512.278	886.227	543.24	434.638	772.945	713.39	1037.024	1032.265	1001.648	295.556	58.118	60.819	848.136	776.352	1170.873
ENST00000620123	0	0	0	0	0	0	0	0	0	0	10.959	0	0	0	0	0	0	0	0	0	0
ENST00000355765	3169.227	2281.564	1624.941	2461.841	2579.168	1526.74	1942.691	2210.409	2669.675	1656.187	4422.217	1485.822	2262.47	2320.666	1891.698	1478.593	1918.956	1596.686	2826.355	2078.625	1826.055
ENST00000553605	0	0	1.994	0	7.122	0	0	11.889	4.381	0	0	9.629	0	0	0	0	1.868	0	0	1.549	1.67
ENST00000556782	5.314	5.128	4.268	6.823	9.052	7.348	3.35	17.132	1.709	8.472	3.233	7.16	3.264	13.583	0	10.678	1.734	1.467	3.84	3.47	1.691
ENST00000477626	1045.544	1096.716	686.635	1068.29	818.711	1145.641	836.795	1056.866	803.184	566.586	807.816	875.937	533.069	591.361	770.855	677.123	672.996	714.473	931.298	797.108	740.487
ENST00000424478	583.859	589.142	363.215	609.09	593.42	346.991	558.156	806.263	603.081	544.638	524.274	551.872	467.072	496.004	219.421	421.303	427.306	374.077	336.73	316.324	346.305
ENST00000554439	0	0	0	0	0	0	0	0	0	0	0	0	0	15.05	0	0	0	0	0	0	0
ENST00000554429	314.126	270.023	271.914	297.156	393.646	282.778	384.012	422.986	374.942	170.98	306.521	371.475	294.454	232.506	176.422	216.108	306.247	178.068	169.595	185.218	190.251
ENST00000556353	0	0	0	2.899	13.218	0	3.963	0	0	0	2.011	4.589	0	0	0	0	0	0	0	2.481	0
ENST00000554081	409.232	457.072	573.376	471.432	608.661	637.663	649.986	918.587	679.934	704.207	508.837	550.685	512.773	494.686	283.213	385.761	321.626	357.127	377.038	407.222	418.828
ENST00000557477	0	15.487	16.965	0	0	9.387	9.372	7.155	0	21.071	12.493	7.344	8.813	7.832	8.425	1.85	0	14.496	13.802	12.009	15.931
ENST00000554785	206.81	242.862	151.538	342.545	185.068	208.918	180.012	207.818	153.404	145.083	209.469	165.474	121.822	138.071	236.012	184.329	168.541	165.888	161.203	163.205	169.427
ENST00000556718	0	0	3.145	11.329	0	0	0	0	0	0	0	0	0	0	0	0	0	6.453	0	0	0
ENST00000371237	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000465658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000468990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000494324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000535057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000543257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000370598	205	180	80	168	147	141	108.012	375	306.57	178	97	240	272.214	317.088	130	199.223	222	237	102.307	212.013	257
ENST00000238918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.777	0	0	0	0	0
ENST00000604969	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000603207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000546190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.693	0	0
ENST00000594710	67.715	60.866	72.881	57.235	41.189	1	91.906	185.281	162.911	0	0	0	437.956	763.457	467.004	318.417	412.166	526.771	461.001	382.618	460.007
ENST00000599851	3.285	0	1.119	2.765	2.811	0	1.094	4.719	5.089	0	0	0	6.044	18.602	7.996	2.583	1.834	6.229	0	8.563	11.402
ENST00000646249	0	2.612	0	0	0	1.253	2.542	1.236	1.239	0	5.46	0	2.641	0	1.235	0	4.106	1.243	0	0	1.596
ENST00000356842	75.179	60.452	185.507	18.682	47.994	84.12	95.547	80.839	62.182	77.509	124.364	187.23	144.456	66.174	240.58	202.142	132.683	153.955	85.045	90.317	108.25
ENST00000359629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
